timestamp,open,high,low,close,volume,symbol
2025-01-15 13:15:00,217.6816,217.7114,217.5624,217.7114,12456,IBM
2025-01-15 13:20:00,217.7114,217.8654,217.7114,217.7959,12822,IBM
2025-01-15 13:25:00,217.7512,217.8406,217.6121,217.8406,16454,IBM
2025-01-15 13:30:00,217.8119,217.9657,217.8008,217.9165,15773,IBM
2025-01-15 13:35:00,217.8753,218.074,217.8406,218.074,12871,IBM
2025-01-15 13:40:00,218.069,218.3273,218.069,218.2975,15181,IBM
2025-01-15 13:45:00,218.2578,218.3422,218.079,218.079,17518,IBM
2025-01-15 13:50:00,218.1584,218.2827,218.1187,218.2478,11997,IBM
2025-01-15 13:55:00,218.2478,218.2478,218.0801,218.1148,10107,IBM
2025-01-15 14:00:00,218.1088,218.2677,218.0988,218.1634,20708,IBM
2025-01-15 14:05:00,218.2081,218.2379,218.1485,218.189,10980,IBM
2025-01-15 14:10:00,218.1286,218.2379,218.079,218.2277,16466,IBM
2025-01-15 14:15:00,218.1783,218.4771,218.1634,218.4771,49852,IBM
2025-01-15 14:20:00,218.4862,218.5856,218.4862,218.526,16962,IBM
2025-01-15 14:25:00,218.5657,218.973,218.5657,218.8466,19331,IBM
2025-01-15 14:30:00,218.8985,218.9134,218.5955,218.5955,12254,IBM
2025-01-15 14:35:00,218.6849,218.7644,218.5955,218.7117,13815,IBM
2025-01-15 14:40:00,218.7644,218.805,218.377,218.377,12808,IBM
2025-01-15 14:45:00,218.3809,218.4167,218.2379,218.4167,18819,IBM
2025-01-15 14:50:00,218.3968,218.3968,218.218,218.2877,11392,IBM
2025-01-15 14:55:00,218.3761,218.3761,218.1584,218.1882,12124,IBM
2025-01-15 15:00:00,218.218,218.3968,218.218,218.3134,16429,IBM
2025-01-15 15:05:00,218.3539,218.4962,218.228,218.4366,32513,IBM
2025-01-15 15:10:00,218.5359,218.6551,218.4862,218.6501,15667,IBM
2025-01-15 15:15:00,218.6054,218.6601,218.4664,218.6154,22884,IBM
2025-01-15 15:20:00,218.6054,218.675,218.5459,218.5796,20505,IBM
2025-01-15 15:25:00,218.5727,218.7445,218.5727,218.7445,21409,IBM
2025-01-15 15:30:00,218.747,218.7942,218.49,218.7346,32539,IBM
2025-01-15 15:35:00,218.7445,218.7445,218.5558,218.6054,33791,IBM
2025-01-15 15:40:00,218.6154,218.7842,218.4962,218.7147,32935,IBM
2025-01-15 15:45:00,218.7743,218.9828,218.7346,218.8033,45164,IBM
2025-01-15 15:50:00,218.7942,218.9134,218.6253,218.6253,81974,IBM
2025-01-15 15:55:00,218.665,218.7246,218.4167,218.526,188089,IBM
2025-01-15 16:00:00,218.5657,218.9233,218.526,218.5657,1261871,IBM
2025-01-15 16:05:00,218.5657,218.5657,216.659,218.4144,89,IBM
2025-01-15 16:10:00,218.5657,218.5657,216.5492,218.5657,550702,IBM
2025-01-15 16:15:00,218.5657,220.9398,216.5492,216.5492,63,IBM
2025-01-15 16:20:00,218.5657,218.5657,217.9498,218.5359,3496,IBM
2025-01-15 16:25:00,216.5492,216.5492,216.5492,216.5492,1,IBM
2025-01-15 16:30:00,220.0259,220.0259,218.526,218.5359,34,IBM
2025-01-15 16:35:00,218.3571,218.5359,218.3571,218.5359,10,IBM
2025-01-15 16:45:00,218.5359,218.5359,218.5359,218.5359,6,IBM
2025-01-15 16:50:00,218.367,218.367,218.367,218.367,1,IBM
2025-01-15 16:55:00,218.5359,218.5359,218.5359,218.5359,3,IBM
2025-01-15 17:00:00,216.5989,218.5657,216.5989,218.5657,194128,IBM
2025-01-15 17:05:00,218.5657,218.5657,218.5657,218.5657,103087,IBM
2025-01-15 17:10:00,218.5359,219.9402,218.5359,219.9402,19,IBM
2025-01-15 17:15:00,217.609,217.609,217.609,217.609,45,IBM
2025-01-15 17:20:00,218.5359,220.0259,218.5359,220.0259,2,IBM
2025-01-15 17:25:00,220.0259,220.0259,220.0259,220.0259,50,IBM
2025-01-15 17:30:00,218.5359,219.0326,218.5359,219.0326,26,IBM
2025-01-15 17:45:00,220.0259,220.0259,216.6845,216.6845,2,IBM
2025-01-15 17:50:00,217.5426,219.0326,216.8472,219.0326,7,IBM
2025-01-15 17:55:00,218.5359,218.8836,218.5359,218.8836,30,IBM
2025-01-15 18:00:00,219.5293,219.5293,219.3827,219.3827,7,IBM
2025-01-15 18:10:00,218.5359,218.6352,218.5359,218.5458,6,IBM
2025-01-15 18:15:00,219.5293,219.5293,218.526,218.526,12,IBM
2025-01-15 18:20:00,218.9233,218.9233,218.9233,218.9233,1,IBM
2025-01-15 18:25:00,218.5856,218.5856,218.5856,218.5856,17,IBM
2025-01-15 18:30:00,218.5657,218.5657,218.0392,218.0392,549180,IBM
2025-01-15 18:40:00,218.0492,218.6352,218.0492,218.6352,6,IBM
2025-01-15 18:45:00,218.7346,218.7346,218.7346,218.7346,1,IBM
2025-01-15 18:50:00,218.6352,218.6352,218.6352,218.6352,1,IBM
2025-01-15 18:55:00,218.5657,218.7346,218.5657,218.7346,11,IBM
2025-01-15 19:00:00,218.5657,218.8885,218.5657,218.8885,549178,IBM
2025-01-15 19:10:00,218.9144,218.9144,218.9144,218.9144,5,IBM
2025-01-15 19:15:00,218.7346,218.7346,218.7346,218.7346,1,IBM
2025-01-15 19:20:00,218.7445,218.7445,218.7445,218.7445,5,IBM
2025-01-15 19:25:00,218.8339,218.9233,218.5856,218.5856,20,IBM
2025-01-15 19:35:00,219.5293,219.5293,219.5293,219.5293,50,IBM
2025-01-15 19:40:00,218.9233,218.9233,218.9233,218.9233,1,IBM
2025-01-15 19:55:00,218.8438,218.8438,218.6452,218.6452,26,IBM
2025-01-16 04:00:00,219.261,219.5591,218.8538,219.0028,415,IBM
2025-01-16 04:05:00,219.0127,219.4895,219.0127,219.0127,49,IBM
2025-01-16 04:10:00,219.0127,219.0127,218.9829,219.0028,59,IBM
2025-01-16 04:20:00,218.9928,219.6087,218.9928,219.6087,217,IBM
2025-01-16 04:25:00,219.5293,219.569,219.1319,219.1319,19,IBM
2025-01-16 04:30:00,219.718,219.718,219.5293,219.6882,76,IBM
2025-01-16 04:35:00,219.2312,219.6882,219.2312,219.6882,17,IBM
2025-01-16 04:45:00,219.5293,219.5392,219.5293,219.5392,6,IBM
2025-01-16 04:50:00,219.4796,219.5193,219.0922,219.5193,50,IBM
2025-01-16 04:55:00,219.5193,219.5193,219.5193,219.5193,2,IBM
2025-01-16 05:00:00,219.4299,219.4299,219.4299,219.4299,2,IBM
2025-01-16 05:05:00,219.2312,219.4299,219.2312,219.4299,50,IBM
2025-01-16 05:10:00,219.4299,219.4299,219.4299,219.4299,1,IBM
2025-01-16 05:15:00,219.2412,219.2412,219.2412,219.2412,3,IBM
2025-01-16 05:20:00,219.4299,219.4299,219.3504,219.3504,64,IBM
2025-01-16 05:25:00,219.5193,219.5193,219.5193,219.5193,1,IBM
2025-01-16 05:30:00,219.5193,219.5193,219.5094,219.5193,3,IBM
2025-01-16 05:35:00,219.3802,219.5094,219.3802,219.5094,94,IBM
2025-01-16 05:40:00,219.3604,219.3604,219.3504,219.3504,3,IBM
2025-01-16 05:45:00,219.3604,219.3802,219.3504,219.3504,94,IBM
2025-01-16 05:50:00,219.3604,219.3604,219.1418,219.1418,218,IBM
2025-01-16 05:55:00,219.1716,219.1716,219.1716,219.1716,4,IBM
2025-01-16 06:00:00,219.5094,219.5094,219.5094,219.5094,4,IBM
2025-01-16 06:05:00,219.1418,219.1518,219.0723,219.1518,12,IBM
2025-01-16 06:15:00,219.1518,219.1518,219.1518,219.1518,4,IBM
2025-01-16 06:35:00,219.1518,219.1518,219.1518,219.1518,20,IBM
2025-01-16 06:50:00,219.42,219.42,219.1617,219.4001,22,IBM
2025-01-16 06:55:00,219.4001,219.4001,219.4001,219.4001,2,IBM
2025-01-16 07:00:00,219.1617,219.4001,219.1418,219.1418,82,IBM
2025-01-16 07:05:00,219.1021,219.4001,219.1021,219.3703,32,IBM
2025-01-16 07:10:00,219.0028,219.4001,219.0028,219.4001,6,IBM
2025-01-16 07:15:00,219.3504,219.3604,219.3504,219.3504,27,IBM
2025-01-16 07:20:00,219.3504,219.3504,219.0326,219.0326,2,IBM
2025-01-16 07:25:00,219.0326,219.3306,218.9432,219.3306,259,IBM
2025-01-16 07:30:00,219.3107,219.3107,219.3107,219.3107,4,IBM
2025-01-16 07:40:00,219.3604,219.3604,218.9531,219.0624,21,IBM
2025-01-16 07:45:00,218.9531,218.963,218.9531,218.963,8,IBM
2025-01-16 07:50:00,218.963,219.3008,218.7842,218.973,22,IBM
2025-01-16 07:55:00,218.9432,218.9531,218.7445,218.7544,23,IBM
2025-01-16 08:00:00,219.3703,220.1837,218.5657,218.7445,425,IBM
2025-01-16 08:05:00,218.5657,219.3008,218.5657,218.6551,475,IBM
2025-01-16 08:10:00,219.0226,219.0226,218.6352,218.973,30,IBM
2025-01-16 08:15:00,218.973,219.3306,218.973,219.3306,4,IBM
2025-01-16 08:20:00,219.3132,219.3132,218.5657,218.5657,5,IBM
2025-01-16 08:25:00,218.973,218.973,218.6452,218.814,128,IBM
2025-01-16 08:30:00,218.6452,218.7346,218.6054,218.6054,355,IBM
2025-01-16 08:35:00,218.6452,218.6452,217.6469,217.6469,245,IBM
2025-01-16 08:40:00,218.5359,218.5756,217.5686,218.1882,107,IBM
2025-01-16 08:45:00,218.1882,218.2776,218.1882,218.2776,8,IBM
2025-01-16 08:50:00,218.2975,218.2975,218.2975,218.2975,5,IBM
2025-01-16 08:55:00,218.8736,219.3206,218.5359,219.2414,104,IBM
2025-01-16 09:00:00,218.9928,218.9928,218.2776,218.4664,103,IBM
2025-01-16 09:05:00,218.2776,218.4862,218.1386,218.2776,41,IBM
2025-01-16 09:10:00,218.2776,219.3057,217.9399,217.9399,660,IBM
2025-01-16 09:15:00,217.8803,218.0293,217.8803,218.0293,333,IBM
2025-01-16 09:20:00,217.8505,217.93,217.3042,217.92,366,IBM
2025-01-16 09:25:00,217.93,217.93,216.5492,217.7611,103,IBM
2025-01-16 09:30:00,218.228,218.2578,217.2346,218.1634,72348,IBM
2025-01-16 09:35:00,218.1634,218.2194,217.6022,217.8753,17531,IBM
2025-01-16 09:40:00,217.8505,218.0194,217.3439,217.4432,27537,IBM
2025-01-16 09:45:00,217.4432,217.4581,216.6783,216.7926,18984,IBM
2025-01-16 09:50:00,216.6883,216.9863,216.6287,216.8224,43728,IBM
2025-01-16 09:55:00,216.7678,216.9962,216.4896,216.5989,23701,IBM
2025-01-16 10:00:00,216.5293,216.5888,215.9333,216.3307,72702,IBM
2025-01-16 10:05:00,216.4797,216.6485,216.2413,216.6485,31111,IBM
2025-01-16 10:10:00,216.5293,216.948,216.3903,216.8572,25576,IBM
2025-01-16 10:15:00,216.9068,217.0557,216.6932,217.0459,24133,IBM
2025-01-16 10:20:00,216.9962,217.2545,216.8969,217.1552,21525,IBM
2025-01-16 10:25:00,217.0956,217.3091,217.0009,217.1573,39965,IBM
2025-01-16 10:30:00,217.2495,217.9498,217.2495,217.6618,23794,IBM
2025-01-16 10:35:00,217.6618,217.9696,217.185,217.8505,36933,IBM
2025-01-16 10:40:00,217.8008,217.8654,217.1552,217.4035,19597,IBM
2025-01-16 10:45:00,217.3886,217.4929,217.2397,217.4532,14574,IBM
2025-01-16 10:50:00,217.4532,217.771,217.4181,217.7313,16238,IBM
2025-01-16 10:55:00,217.7313,218.5359,217.7115,218.1882,41947,IBM
2025-01-16 11:00:00,218.1783,218.3869,217.9796,218.3521,26417,IBM
2025-01-16 11:05:00,218.377,218.6253,218.0591,218.4763,19696,IBM
2025-01-16 11:10:00,218.4763,218.675,218.0889,218.1286,44274,IBM
2025-01-16 11:15:00,218.0194,218.1336,217.5426,217.92,21579,IBM
2025-01-16 11:20:00,217.925,218.1137,217.6717,218.0939,27245,IBM
2025-01-16 11:25:00,218.0939,218.4167,218.0889,218.4167,18191,IBM
2025-01-16 11:30:00,218.377,218.5657,218.3472,218.4713,30018,IBM
2025-01-16 11:35:00,218.4068,218.4813,218.2876,218.367,33578,IBM
2025-01-16 11:40:00,218.3124,218.3521,218.1188,218.1826,38901,IBM
2025-01-16 11:45:00,218.2677,218.4217,218.228,218.3819,21497,IBM
2025-01-16 11:50:00,218.4167,218.675,218.2379,218.6069,20898,IBM
2025-01-16 11:55:00,218.6054,219.1319,218.6054,219.0524,46685,IBM
2025-01-16 12:00:00,219.0425,219.4696,219.0425,219.4299,42750,IBM
2025-01-16 12:05:00,219.41,219.6186,219.3306,219.4001,26191,IBM
2025-01-16 12:10:00,219.4001,219.4597,219.271,219.3107,18298,IBM
2025-01-16 12:15:00,219.271,219.3206,218.9531,218.963,26177,IBM
2025-01-16 12:20:00,219.0425,219.3008,219.0326,219.266,19458,IBM
2025-01-16 12:25:00,219.261,219.5789,219.2014,219.5143,28149,IBM
2025-01-16 12:30:00,219.5143,219.6187,219.4195,219.441,18221,IBM
2025-01-16 12:35:00,219.4448,219.6187,219.3157,219.4696,20268,IBM
2025-01-16 12:40:00,219.4597,219.5889,219.4498,219.5293,18991,IBM
2025-01-16 12:45:00,219.5342,219.6583,219.4398,219.4398,21424,IBM
2025-01-16 12:50:00,219.4299,219.4299,219.2213,219.3554,24451,IBM
2025-01-16 12:55:00,219.3554,219.41,219.271,219.3107,21451,IBM
2025-01-16 13:00:00,219.271,219.4597,219.2511,219.4597,19998,IBM
2025-01-16 13:05:00,219.5491,219.5491,219.4499,219.5193,10198,IBM
2025-01-16 13:10:00,219.5243,219.6783,219.4895,219.5889,15765,IBM
2025-01-16 13:15:00,219.6187,219.6187,219.4696,219.5392,46619,IBM
2025-01-16 13:20:00,219.5591,219.7081,219.5143,219.6286,12390,IBM
2025-01-16 13:25:00,219.6286,219.6981,219.3798,219.4597,30017,IBM
2025-01-16 13:30:00,219.4398,219.5889,219.3653,219.4597,28934,IBM
2025-01-16 13:35:00,219.4498,219.6584,219.3902,219.5789,18260,IBM
2025-01-16 13:40:00,219.6187,219.6882,219.4895,219.5591,17468,IBM
2025-01-16 13:45:00,219.5491,219.5491,219.0872,219.2114,79943,IBM
2025-01-16 13:50:00,219.2014,219.2064,218.7644,218.8339,18566,IBM
2025-01-16 13:55:00,218.7495,219.0326,218.4564,218.8538,29363,IBM
2025-01-16 14:00:00,218.9332,218.9829,218.7445,218.9531,20615,IBM
2025-01-16 14:05:00,218.9581,219.271,218.9481,219.1319,22252,IBM
2025-01-16 14:10:00,219.1071,219.5491,219.0723,219.4945,48467,IBM
2025-01-16 14:15:00,219.5491,219.6385,219.4845,219.5491,18095,IBM
2025-01-16 14:20:00,219.5491,219.6187,219.0723,219.1816,23556,IBM
2025-01-16 14:25:00,219.1319,219.8173,219.1319,219.7279,37756,IBM
2025-01-16 14:30:00,219.6832,219.7577,219.5143,219.6286,22525,IBM
2025-01-16 14:35:00,219.6236,219.7279,219.4746,219.7279,28527,IBM
2025-01-16 14:40:00,219.6534,219.6882,219.5342,219.6137,24896,IBM
2025-01-16 14:45:00,219.564,219.8273,219.5342,219.7031,19579,IBM
2025-01-16 14:50:00,219.7031,219.9861,219.6882,219.9266,48652,IBM
2025-01-16 14:55:00,219.9266,220.1749,219.8797,220.1551,20102,IBM
2025-01-16 15:00:00,220.1551,220.3488,220.1551,220.1998,53153,IBM
2025-01-16 15:05:00,220.1998,220.3835,220.1615,220.2544,43672,IBM
2025-01-16 15:10:00,220.2544,220.3736,220.2265,220.3537,33406,IBM
2025-01-16 15:15:00,220.3537,220.5127,220.3239,220.463,31657,IBM
2025-01-16 15:20:00,220.4233,220.5524,220.3637,220.4431,53549,IBM
2025-01-16 15:25:00,220.4819,220.6085,220.4332,220.5822,32229,IBM
2025-01-16 15:30:00,220.6319,220.8504,220.5524,220.6716,64886,IBM
2025-01-16 15:35:00,220.6666,220.8653,220.6596,220.7014,37999,IBM
2025-01-16 15:40:00,220.6716,220.9895,220.6716,220.8454,36771,IBM
2025-01-16 15:45:00,220.8454,221.0193,220.7113,220.9597,46504,IBM
2025-01-16 15:50:00,220.9795,221.1186,220.8405,221.0292,94590,IBM
2025-01-16 15:55:00,221.0292,221.1981,220.8504,221.1881,277891,IBM
2025-01-16 16:00:00,221.1782,221.4911,220.5921,221.1782,1054652,IBM
2025-01-16 16:05:00,221.1782,221.1782,217.5525,220.5325,55586,IBM
2025-01-16 16:10:00,221.1782,221.1782,217.5525,217.5525,472713,IBM
2025-01-16 16:15:00,221.1782,221.1782,221.1484,221.1683,17,IBM
2025-01-16 16:20:00,221.1782,221.1782,220.5325,220.5325,4177,IBM
2025-01-16 16:25:00,225.4347,225.4347,221.1683,221.1782,41,IBM
2025-01-16 16:30:00,221.0789,221.0789,221.0789,221.0789,20,IBM
2025-01-16 16:35:00,221.1186,221.1782,220.6219,221.1782,106,IBM
2025-01-16 16:40:00,221.1782,221.1782,219.8273,220.5921,900,IBM
2025-01-16 16:45:00,220.5921,220.5921,220.5325,220.5921,70,IBM
2025-01-16 16:50:00,221.1782,221.1782,221.1782,221.1782,3681,IBM
2025-01-16 16:55:00,220.9994,220.9994,220.9994,220.9994,3,IBM
2025-01-16 17:00:00,221.1121,221.1121,220.0259,220.0259,6,IBM
2025-01-16 17:05:00,220.6517,221.0789,220.0259,220.5921,130,IBM
2025-01-16 17:10:00,221.0193,221.0193,221.0193,221.0193,13,IBM
2025-01-16 17:15:00,221.1782,221.1782,221.1782,221.1782,9,IBM
2025-01-16 17:20:00,221.1121,221.1121,221.1121,221.1121,13,IBM
2025-01-16 17:25:00,221.0193,221.0193,220.5226,220.5226,43,IBM
2025-01-16 17:30:00,221.0193,221.1782,220.5226,221.1782,4,IBM
2025-01-16 17:35:00,221.1782,221.1782,220.5226,220.9199,11,IBM
2025-01-16 17:45:00,220.5226,221.1782,219.6028,220.5226,52,IBM
2025-01-16 17:50:00,220.5524,221.0193,220.5524,220.9199,19,IBM
2025-01-16 17:55:00,221.1782,221.1782,220.9895,221.1781,4,IBM
2025-01-16 18:05:00,220.8305,220.8305,220.8305,220.8305,5,IBM
2025-01-16 18:15:00,220.8206,220.8206,220.8206,220.8206,16,IBM
2025-01-16 18:20:00,220.539,221.1087,220.539,221.1087,3,IBM
2025-01-16 18:30:00,221.1782,221.1782,221.1782,221.1782,472686,IBM
2025-01-16 18:40:00,220.5226,221.1782,220.5226,221.0789,57,IBM
2025-01-16 18:55:00,221.1782,221.1782,221.1782,221.1782,879,IBM
2025-01-16 19:00:00,221.1782,221.1782,221.1782,221.1782,472685,IBM
2025-01-16 19:05:00,221.1087,221.1782,220.5227,221.1782,309,IBM
2025-01-16 19:20:00,221.1087,221.1087,220.5227,220.5227,87,IBM
2025-01-16 19:25:00,220.9895,221.1087,220.9895,221.1087,30,IBM
2025-01-16 19:30:00,220.5226,220.5226,220.5226,220.5226,5,IBM
2025-01-16 19:35:00,221.0987,221.0987,221.0987,221.0987,10,IBM
2025-01-16 19:45:00,221.1087,221.1087,220.8206,220.9199,8,IBM
2025-01-16 19:50:00,221.0292,221.0292,221.0193,221.0193,4,IBM
2025-01-16 19:55:00,221.1087,221.1087,221.0987,221.0987,20,IBM
2025-01-17 04:00:00,220.761,222.0821,220.761,221.8437,18,IBM
2025-01-17 04:05:00,221.5457,221.8239,221.5358,221.5358,124,IBM
2025-01-17 04:10:00,221.8636,221.9033,221.5457,221.5457,65,IBM
2025-01-17 04:15:00,221.5656,222.1318,221.5656,221.5855,13,IBM
2025-01-17 04:20:00,221.6252,221.6252,221.6252,221.6252,7,IBM
2025-01-17 04:25:00,221.6252,221.6252,221.6252,221.6252,1,IBM
2025-01-17 04:30:00,221.6451,221.6451,221.6451,221.6451,4,IBM
2025-01-17 04:35:00,221.655,221.655,221.655,221.655,2,IBM
2025-01-17 04:40:00,221.5855,221.655,221.5855,221.6351,50,IBM
2025-01-17 04:50:00,221.6649,221.6649,221.6649,221.6649,1,IBM
2025-01-17 04:55:00,221.6649,222.102,221.6649,222.0126,262,IBM
2025-01-17 05:00:00,222.3503,222.3503,222.3503,222.3503,1,IBM
2025-01-17 05:05:00,222.0225,222.0225,222.0126,222.0126,7,IBM
2025-01-17 05:10:00,221.6749,221.6749,221.6749,221.6749,4,IBM
2025-01-17 05:15:00,222.0126,222.0126,222.0126,222.0126,8,IBM
2025-01-17 05:20:00,222.1815,222.2808,222.0126,222.0225,115,IBM
2025-01-17 05:25:00,221.9729,222.0225,221.7742,221.7742,7,IBM
2025-01-17 05:35:00,222.1914,222.1914,222.1914,222.1914,1,IBM
